# Goxel 0.7.2
# One line per voxel
# X Y Z RRGGBB
-14 -11 29 1a5b0d
-16 -10 29 1a5b0d
-15 -10 29 1a5b0d
-16 -9 29 1a5b0d
-8 -6 29 395a0d
-15 -5 29 15590d
-14 -5 29 17590d
-13 -5 29 15590d
-12 -5 29 13590d
-11 -5 29 13590d
-10 -5 29 23590d
-9 -5 29 31590d
-8 -5 29 35590d
-7 -5 29 325a0d
-15 -4 29 17590d
-14 -4 29 19590d
-13 -4 29 16590d
-12 -4 29 14590d
-11 -4 29 17590d
-10 -4 29 1f590d
-9 -4 29 28590d
-8 -4 29 2c590d
-7 -4 29 245a0d
-5 -4 29 3e5b0d
-4 -4 29 425b0d
-15 -3 29 17590d
-14 -3 29 1b590d
-13 -3 29 18590d
-12 -3 29 19590d
-11 -3 29 19590d
-10 -3 29 1b590d
-9 -3 29 21590d
-8 -3 29 1a590d
-7 -3 29 1f5a0d
-6 -3 29 2b5b0e
-5 -3 29 325b0d
-4 -3 29 3a5b0d
-3 -3 29 3f5b0d
-16 -2 29 1e590d
-15 -2 29 16590d
-14 -2 29 18590d
-13 -2 29 19590d
-12 -2 29 1a590d
-11 -2 29 19590d
-10 -2 29 1c590d
-9 -2 29 1c590d
-8 -2 29 12590d
-7 -2 29 14590d
-6 -2 29 1c5a0d
-5 -2 29 255b0d
-4 -2 29 2e5b0d
-3 -2 29 355b0d
-2 -2 29 3c5b0d
-16 -1 29 21590d
-15 -1 29 16590d
-14 -1 29 15590d
-13 -1 29 18590d
-12 -1 29 17590d
-11 -1 29 18590d
-10 -1 29 19590d
-9 -1 29 155a0d
-8 -1 29 12590d
-7 -1 29 12590d
-6 -1 29 12590d
-5 -1 29 165a0d
-4 -1 29 215b0d
-3 -1 29 2f5b0d
-2 -1 29 385b0d
-1 -1 29 355b0d
-13 -16 30 19590d
-15 -15 30 19590d
-14 -15 30 19590d
-13 -15 30 19590d
-11 -15 30 1c5b0d
-10 -15 30 1c5b0d
-9 -15 30 1c5b0d
-8 -15 30 1c5b0d
-7 -15 30 1c590d
-6 -15 30 1c5a0d
-16 -14 30 19590d
-15 -14 30 19590d
-14 -14 30 19590d
-13 -14 30 19590d
-11 -14 30 1c5b0d
-10 -14 30 1c5b0d
-9 -14 30 1c5b0d
-8 -14 30 1c5a0d
-7 -14 30 1c5a0d
-6 -14 30 1c5a0d
-16 -13 30 19590d
-15 -13 30 19590d
-14 -13 30 19590d
-11 -13 30 1c5b0d
-10 -13 30 1c5b0d
-9 -13 30 1c5b0d
-8 -13 30 1c5a0d
-7 -13 30 1c5a0d
-16 -12 30 19590d
-15 -12 30 19590d
-16 -11 30 195a0d
-15 -11 30 1a5b0d
-14 -11 30 1a5b0d
-1 -11 30 3d5b0d
-16 -10 30 1a5b0d
-15 -10 30 1a5b0d
-16 -9 30 1a5b0d
-14 -6 30 1b590d
-13 -6 30 1f590d
-12 -6 30 22590d
-11 -6 30 26590d
-10 -6 30 32590d
-9 -6 30 37590d
-8 -6 30 385a0d
-7 -6 30 325a0d
-16 -5 30 14590d
-15 -5 30 16590d
-14 -5 30 1b590d
-13 -5 30 1d590d
-12 -5 30 21590d
-11 -5 30 28590d
-10 -5 30 35590d
-9 -5 30 395a0d
-8 -5 30 385a0d
-7 -5 30 31590d
-16 -4 30 15590d
-15 -4 30 16590d
-14 -4 30 1d590d
-13 -4 30 20590d
-12 -4 30 24590d
-11 -4 30 29590d
-10 -4 30 30590d
-9 -4 30 35590d
-8 -4 30 355a0d
-7 -4 30 2a5a0d
-6 -4 30 255b0d
-5 -4 30 245b0d
-4 -4 30 2e5b0d
-16 -3 30 1e590d
-15 -3 30 1d590d
-14 -3 30 25590d
-13 -3 30 25590d
-12 -3 30 28590d
-11 -3 30 2b590d
-10 -3 30 2f590d
-9 -3 30 2c590d
-8 -3 30 22590d
-7 -3 30 24590d
-6 -3 30 1d5a0d
-5 -3 30 1d5b0d
-4 -3 30 275b0d
-3 -3 30 2d5b0d
-2 -3 30 2a5b0d
-16 -2 30 21590d
-15 -2 30 18590d
-14 -2 30 22590d
-13 -2 30 2a590d
-12 -2 30 2f590d
-11 -2 30 2f590d
-10 -2 30 32590d
-9 -2 30 23590d
-8 -2 30 13590d
-7 -2 30 14590d
-6 -2 30 14590d
-5 -2 30 135a0d
-4 -2 30 215b0d
-3 -2 30 2f5b0d
-2 -2 30 315b0d
-1 -2 30 315b0d
-16 -1 30 1d590d
-15 -1 30 12590d
-14 -1 30 18590d
-13 -1 30 21590d
-12 -1 30 2a590d
-11 -1 30 32590d
-10 -1 30 2d590d
-9 -1 30 1c590d
-8 -1 30 12590d
-7 -1 30 12590d
-6 -1 30 12590d
-5 -1 30 1b5a0d
-4 -1 30 285a0d
-3 -1 30 345b0d
-2 -1 30 3b5b0d
-1 -1 30 3a5b0d
-16 -15 31 19590d
-15 -15 31 19590d
-14 -15 31 19590d
-13 -15 31 19590d
-12 -15 31 1c5b0d
-11 -15 31 1c5b0d
-10 -15 31 1c5b0d
-9 -15 31 1c5b0d
-8 -15 31 1c590d
-7 -15 31 1c590d
-6 -15 31 1c5a0d
-16 -14 31 19590d
-15 -14 31 19590d
-14 -14 31 19590d
-13 -14 31 19590d
-12 -14 31 19590d
-11 -14 31 1c5b0d
-10 -14 31 1c5b0d
-9 -14 31 1c590d
-8 -14 31 1c590d
-7 -14 31 1c590d
-6 -14 31 1c590d
-5 -14 31 1c590d
-16 -13 31 19590d
-15 -13 31 19590d
-14 -13 31 19590d
-12 -13 31 1a590d
-11 -13 31 1c5b0d
-10 -13 31 1c5b0d
-9 -13 31 1c590d
-8 -13 31 1c590d
-7 -13 31 1c590d
-6 -13 31 1c590d
-16 -12 31 19590d
-15 -12 31 19590d
-12 -12 31 1c5b0d
-1 -12 31 3d5b0d
-16 -11 31 195a0d
-15 -11 31 19590d
-14 -11 31 1a5b0d
-2 -11 31 3d5b0d
-1 -11 31 3d5b0d
-16 -10 31 1a5b0d
-15 -10 31 1a5b0d
-16 -9 31 1a5b0d
-15 -9 31 1a5b0d
-16 -8 31 1a5b0d
-7 -8 31 3d5b0d
-14 -7 31 1d590d
-13 -7 31 21590d
-12 -7 31 32590d
-11 -7 31 2a590d
-8 -7 31 3d5b0d
-7 -7 31 3d5b0d
-15 -6 31 19590d
-14 -6 31 1b590d
-13 -6 31 20590d
-12 -6 31 2e590d
-11 -6 31 32590d
-10 -6 31 30590d
-9 -6 31 33590d
-8 -6 31 385a0d
-7 -6 31 385a0d
-6 -6 31 385b0d
-16 -5 31 18590d
-15 -5 31 18590d
-14 -5 31 1a590d
-13 -5 31 21590d
-12 -5 31 2e590d
-11 -5 31 36590d
-10 -5 31 38590d
-9 -5 31 3a5a0d
-8 -5 31 3d5b0d
-7 -5 31 375a0d
-6 -5 31 375b0d
-16 -4 31 23590d
-15 -4 31 1f590d
-14 -4 31 21590d
-13 -4 31 28590d
-12 -4 31 2d590d
-11 -4 31 36590d
-10 -4 31 37590d
-9 -4 31 39590d
-8 -4 31 385a0d
-7 -4 31 365a0d
-6 -4 31 345a0d
-5 -4 31 315b0d
-4 -4 31 2b5b0d
-3 -4 31 2c5b0d
-16 -3 31 26590d
-15 -3 31 27590d
-14 -3 31 2b590d
-13 -3 31 36590d
-12 -3 31 38590d
-11 -3 31 34590d
-10 -3 31 37590d
-9 -3 31 32590d
-8 -3 31 2c590d
-7 -3 31 305a0d
-6 -3 31 2b5a0d
-5 -3 31 205a0d
-4 -3 31 265b0d
-3 -3 31 255b0d
-2 -3 31 225b0d
-16 -2 31 28590d
-15 -2 31 28590d
-14 -2 31 28590d
-13 -2 31 31590d
-12 -2 31 39590d
-11 -2 31 39590d
-10 -2 31 38590d
-9 -2 31 30590d
-8 -2 31 22590d
-7 -2 31 1c590d
-6 -2 31 26590d
-5 -2 31 245a0d
-4 -2 31 2b5a0d
-3 -2 31 365b0d
-2 -2 31 2f5b0d
-16 -1 31 29590d
-15 -1 31 29590d
-14 -1 31 23590d
-13 -1 31 21590d
-12 -1 31 2c590d
-11 -1 31 35590d
-10 -1 31 35590d
-9 -1 31 27590d
-8 -1 31 15590d
-7 -1 31 13590d
-6 -1 31 22590d
-5 -1 31 2f5a0d
-4 -1 31 385a0d
-3 -1 31 425b0d
-2 -1 31 3b5b0d
0 1 16 7e612a
1 1 16 7e612a
0 2 16 7e612a
1 2 16 7e612a
2 2 16 7f622a
0 3 16 7f622a
1 3 16 7f622a
2 3 16 80632a
3 3 16 7f622a
0 4 16 80632a
1 4 16 80632a
2 4 16 81642b
3 4 16 80632a
0 5 16 81642b
1 5 16 81642b
2 5 16 81642b
3 5 16 80632a
0 6 16 81642b
1 6 16 83652b
2 6 16 85672c
3 6 16 87692d
0 7 16 896a2e
1 7 16 8b6b2e
2 7 16 8c6c2e
0 2 17 7f622a
1 2 17 7f622a
2 2 17 7e612a
0 3 17 80632a
1 3 17 80632a
2 3 17 80632a
0 4 17 81642b
1 4 17 81642b
2 4 17 81642b
3 4 17 80632a
0 5 17 81642b
1 5 17 83652b
2 5 17 86672c
3 5 17 88692d
0 6 17 896a2d
1 6 17 8b6b2e
2 6 17 8e6d2f
3 6 17 8a6b2e
0 7 17 917030
1 7 17 937231
2 7 17 8d6d2e
3 7 17 8a6a2e
0 8 17 8c6c2e
1 8 17 8a6a2d
2 8 17 8c6b2d
0 2 18 7e612a
1 2 18 7e612a
0 3 18 80632a
1 3 18 80632a
2 3 18 7f622a
0 4 18 81642b
1 4 18 84662c
2 4 18 86682c
3 4 18 82642a
0 5 18 896a2d
1 5 18 8c6c2e
2 5 18 8e6e2f
3 5 18 8a6a2d
0 6 18 917030
1 6 18 937231
2 6 18 927130
3 6 18 8b6c2e
0 7 18 937130
1 7 18 8e6e2f
2 7 18 89692d
3 7 18 8a6b2c
0 8 18 88692d
1 8 18 83652b
2 8 18 84672c
3 8 18 88682c
0 9 18 85672b
1 9 18 83652b
2 9 18 84662c
3 9 18 896a2c
3 13 18 145b0d
3 14 18 145b0d
1 3 19 7e612a
0 4 19 87682c
1 4 19 88692d
2 4 19 86682c
0 5 19 8f6e2f
1 5 19 917030
2 5 19 906f2f
3 5 19 87672c
0 6 19 937231
1 6 19 91702f
2 6 19 8a6b2e
3 6 19 89692c
0 7 19 8b6c2e
1 7 19 86682c
2 7 19 80632a
3 7 19 83652b
0 8 19 81642a
1 8 19 7d602a
2 8 19 7c602a
3 8 19 80632b
4 8 19 8a6b2c
0 9 19 80632a
1 9 19 7d602a
2 9 19 7d612a
3 9 19 7f622a
0 10 19 82642b
1 10 19 786228
2 10 19 756127
3 10 19 81632a
2 11 19 3e5f18
2 12 19 145b0d
3 12 19 145b0d
2 13 19 145b0d
3 13 19 145b0d
4 13 19 145b0d
5 13 19 145b0d
6 13 19 145b0d
7 13 19 135b0d
2 14 19 145b0d
3 14 19 145b0d
4 14 19 145b0d
5 14 19 145b0d
6 14 19 145b0d
2 15 19 145b0d
0 5 20 8d6d2e
1 5 20 8c6d2e
2 5 20 87682c
0 6 20 8b6c2e
1 6 20 88692d
2 6 20 81642a
3 6 20 85662b
0 7 20 83652b
1 7 20 7e622a
2 7 20 7c6029
3 7 20 80632b
0 8 20 7c6029
1 8 20 7b5f29
2 8 20 7c6029
3 8 20 7d6029
4 8 20 81632a
0 9 20 7d612a
1 9 20 655e22
2 9 20 6c5f24
3 9 20 6e5e23
4 9 20 645f1d
5 9 20 425b0d
6 9 20 425b0d
7 9 20 425b0d
0 10 20 7f622b
1 10 20 655e22
2 10 20 485d1a
3 10 20 505d1b
4 10 20 535d19
6 10 20 425b0d
7 10 20 425b0d
1 11 20 625f22
2 11 20 325c15
3 11 20 335c15
4 11 20 2a5b11
5 11 20 215b0d
6 11 20 2a5b0d
7 11 20 355b0d
8 11 20 425b0d
2 12 20 1e5b0f
3 12 20 145b0d
4 12 20 145b0d
5 12 20 165b0d
6 12 20 175b0d
7 12 20 1d5b0d
8 12 20 305b0d
2 13 20 145b0d
3 13 20 145b0d
4 13 20 145b0d
5 13 20 145b0d
6 13 20 145b0d
7 13 20 1b5b0d
8 13 20 385b0d
2 14 20 145b0d
3 14 20 145b0d
4 14 20 145b0d
5 14 20 145b0d
6 14 20 145b0d
7 14 20 1e5b0d
9 14 20 425b0d
2 15 20 145b0d
3 15 20 145b0d
4 15 20 145b0d
5 15 20 145b0d
7 15 20 215b0d
9 15 20 425b0d
0 6 21 81632a
1 6 21 80642a
2 6 21 81632b
0 7 21 7e622a
1 7 21 785f28
2 7 21 7d602a
3 7 21 7f622a
0 8 21 7d602a
1 8 21 585e1f
2 8 21 655e22
3 8 21 715f26
4 8 21 7e6229
6 8 21 425b0d
0 9 21 7d6029
1 9 21 555e1e
2 9 21 445d1a
3 9 21 4a5d1a
4 9 21 4b5d17
5 9 21 3c5b0e
6 9 21 3f5b0d
7 9 21 425b0d
0 10 21 7c6029
1 10 21 4f5c1b
2 10 21 215b0f
3 10 21 275b0f
4 10 21 2c5b0f
5 10 21 2c5b0d
6 10 21 315b0d
7 10 21 365b0d
0 11 21 6c5f20
1 11 21 4a5d18
2 11 21 205b0f
3 11 21 145b0d
4 11 21 1a5b0d
5 11 21 1d5b0d
6 11 21 235b0d
7 11 21 365b0d
8 11 21 3f5b0d
1 12 21 395b14
2 12 21 1f5b0f
3 12 21 145b0d
4 12 21 145b0d
5 12 21 185b0d
6 12 21 245b0d
7 12 21 315b0d
8 12 21 385b0d
9 12 21 345b0d
2 13 21 155b0d
3 13 21 145b0d
4 13 21 145b0d
5 13 21 1b5b0d
6 13 21 265b0d
7 13 21 2e5b0d
8 13 21 3e5b0d
9 13 21 3b5b0d
2 14 21 145b0d
3 14 21 145b0d
4 14 21 145b0d
5 14 21 1d5b0d
6 14 21 285b0d
7 14 21 315b0d
8 14 21 425b0d
9 14 21 415b0d
2 15 21 145b0d
3 15 21 145b0d
4 15 21 165b0d
5 15 21 215b0d
6 15 21 2a5b0d
7 15 21 375b0d
8 15 21 405b0d
9 15 21 425b0d
10 15 21 425b0d
0 7 22 776128
1 7 22 505e1c
2 7 22 5d5f21
3 7 22 696024
0 8 22 786027
1 8 22 455d1a
2 8 22 3d5c18
3 8 22 4b5e1c
4 8 22 525f1c
5 8 22 335b0f
6 8 22 395b0d
7 8 22 425b0d
0 9 22 765f27
1 9 22 455c1a
2 9 22 1d5b0f
3 9 22 275c11
4 9 22 2d5c11
5 9 22 2c5b0e
6 9 22 2e5b0d
7 9 22 3b5b0d
0 10 22 775f27
1 10 22 405d17
2 10 22 145b0d
3 10 22 145b0d
4 10 22 155b0d
5 10 22 1a5b0d
6 10 22 265b0d
7 10 22 3c5b0d
8 10 22 425b0d
0 11 22 595c19
1 11 22 335c11
2 11 22 145b0d
3 11 22 145b0d
4 11 22 145b0d
5 11 22 145b0d
6 11 22 215b0d
7 11 22 325b0d
8 11 22 375b0d
9 11 22 305b0d
0 12 22 3e5b0d
1 12 22 2f5b10
2 12 22 145b0d
3 12 22 145b0d
4 12 22 155b0d
5 12 22 1c5b0d
6 12 22 275b0d
7 12 22 305b0d
8 12 22 395b0d
9 12 22 2e5b0d
1 13 22 215b0d
2 13 22 145b0d
3 13 22 1e5b0d
4 13 22 275b0d
5 13 22 305b0d
6 13 22 395b0d
7 13 22 425b0d
8 13 22 425b0d
9 13 22 375b0d
1 14 22 1c5b0d
2 14 22 155b0d
3 14 22 1d5b0d
4 14 22 295b0d
5 14 22 325b0d
6 14 22 3c5b0d
7 14 22 425b0d
8 14 22 425b0d
9 14 22 3d5b0d
1 15 22 195b0d
2 15 22 165b0d
3 15 22 1b5b0d
4 15 22 265b0d
5 15 22 345b0d
6 15 22 3a5b0d
7 15 22 355b0d
8 15 22 3b5b0d
9 15 22 425b0d
10 15 22 425b0d
1 7 23 1f5b10
2 7 23 285c12
3 7 23 265c11
1 8 23 335c15
2 8 23 165b0d
3 8 23 235c11
4 8 23 295c12
5 8 23 225b0e
6 8 23 285b0d
7 8 23 425b0d
0 9 23 626022
1 9 23 365d16
2 9 23 145b0d
3 9 23 145b0d
4 9 23 145b0d
5 9 23 185b0d
6 9 23 2d5b0d
7 9 23 425b0d
8 9 23 425b0d
0 10 23 616020
1 10 23 305c12
2 10 23 145b0d
3 10 23 145b0d
4 10 23 145b0d
5 10 23 175b0d
6 10 23 2d5b0d
7 10 23 425b0d
8 10 23 415b0d
0 11 23 425b12
1 11 23 245b0e
2 11 23 145b0d
3 11 23 145b0d
4 11 23 145b0d
5 11 23 165b0d
6 11 23 225b0d
7 11 23 2c5b0d
8 11 23 2c5b0d
9 11 23 2c5b0d
10 11 23 195b0d
0 12 23 385b0d
1 12 23 1e5b0d
2 12 23 145b0d
3 12 23 145b0d
4 12 23 145b0d
5 12 23 155b0d
6 12 23 1d5b0d
7 12 23 255b0d
8 12 23 2b5b0d
9 12 23 2e5b0d
10 12 23 1f5b0d
0 13 23 385b0d
1 13 23 1c5b0d
2 13 23 145b0d
3 13 23 185b0d
4 13 23 215b0d
5 13 23 295b0d
6 13 23 305b0d
7 13 23 385b0d
8 13 23 425b0d
9 13 23 385b0d
10 13 23 2c5b0d
0 14 23 345b0d
1 14 23 205b0d
2 14 23 185b0d
3 14 23 225b0d
4 14 23 2f5b0d
5 14 23 385b0d
6 14 23 425b0d
7 14 23 425b0d
8 14 23 425b0d
9 14 23 415b0d
10 14 23 365b0d
0 15 23 305b0d
1 15 23 205b0d
2 15 23 145b0d
3 15 23 1c5b0d
4 15 23 2c5b0d
5 15 23 365b0d
6 15 23 2c5b0d
7 15 23 325b0d
8 15 23 395b0d
9 15 23 405b0d
10 15 23 3e5b0d
3 6 24 145b0d
1 7 24 145b0d
2 7 24 145b0d
3 7 24 145b0d
4 7 24 145b0d
5 7 24 145b0d
7 7 24 425b0d
1 8 24 145b0d
2 8 24 145b0d
3 8 24 145b0d
4 8 24 145b0d
5 8 24 1a5b0d
6 8 24 315b0d
7 8 24 425b0d
8 8 24 425b0d
1 9 24 215b10
2 9 24 145b0d
3 9 24 145b0d
4 9 24 145b0d
5 9 24 205b0d
6 9 24 345b0d
7 9 24 425b0d
8 9 24 425b0d
1 10 24 1b5b0e
2 10 24 145b0d
3 10 24 145b0d
4 10 24 145b0d
5 10 24 1d5b0d
6 10 24 2e5b0d
7 10 24 385b0d
8 10 24 375b0d
9 10 24 315b0d
0 11 24 285b0d
1 11 24 185b0d
2 11 24 145b0d
3 11 24 145b0d
4 11 24 145b0d
5 11 24 175b0d
6 11 24 1e5b0d
7 11 24 235b0d
8 11 24 225b0d
9 11 24 235b0d
10 11 24 305b0d
0 12 24 2c5b0d
1 12 24 185b0d
2 12 24 145b0d
3 12 24 145b0d
4 12 24 145b0d
5 12 24 135b0d
6 12 24 145b0d
7 12 24 1b5b0d
8 12 24 235b0d
9 12 24 2e5b0d
10 12 24 295b0d
0 13 24 295b0d
1 13 24 1b5b0d
2 13 24 165b0d
3 13 24 165b0d
4 13 24 185b0d
5 13 24 215b0d
6 13 24 295b0d
7 13 24 315b0d
8 13 24 395b0d
9 13 24 3e5b0d
10 13 24 2f5b0d
0 14 24 2b5b0d
1 14 24 1b5b0d
2 14 24 145b0d
3 14 24 1a5b0d
4 14 24 215b0d
5 14 24 2b5b0d
6 14 24 3c5b0d
7 14 24 425b0d
8 14 24 3c5b0d
9 14 24 355b0d
10 14 24 2e5b0d
11 14 24 2d5b0d
0 15 24 245b0d
1 15 24 175b0d
2 15 24 145b0d
3 15 24 145b0d
4 15 24 1e5b0d
5 15 24 205b0d
6 15 24 285b0d
7 15 24 315b0d
8 15 24 325b0d
9 15 24 325b0d
10 15 24 2e5b0d
2 7 25 145b0d
3 7 25 145b0d
4 7 25 145b0d
5 7 25 165b0d
0 8 25 145b0d
1 8 25 145b0d
2 8 25 145b0d
3 8 25 145b0d
4 8 25 145b0d
5 8 25 1e5b0d
0 9 25 145b0d
1 9 25 145b0d
2 9 25 145b0d
3 9 25 145b0d
4 9 25 145b0d
5 9 25 2c5c10
6 9 25 3a5b0e
0 10 25 165b0d
1 10 25 145b0d
2 10 25 145b0d
3 10 25 145b0d
4 10 25 145b0d
5 10 25 245b0e
6 10 25 395d12
7 10 25 2e5b0e
8 10 25 245b0d
0 11 25 1c5b0d
1 11 25 155b0d
2 11 25 145b0d
3 11 25 145b0d
4 11 25 145b0d
5 11 25 175b0d
6 11 25 1b5b0d
7 11 25 1c5b0e
8 11 25 1d5b0d
9 11 25 275b0d
10 11 25 2b5b0d
0 12 25 255b0d
1 12 25 165b0d
2 12 25 155b0d
3 12 25 135b0d
4 12 25 135b0d
5 12 25 135b0d
6 12 25 135b0d
7 12 25 135b0d
8 12 25 255b0d
9 12 25 2b5b0d
10 12 25 235b0d
0 13 25 245b0d
1 13 25 155b0d
2 13 25 145b0d
3 13 25 145b0d
4 13 25 135b0d
5 13 25 185b0d
6 13 25 225b0d
7 13 25 2a5b0d
8 13 25 2c5b0d
9 13 25 255b0d
10 13 25 1e5b0d
11 13 25 1c5b0d
0 14 25 1a5b0d
1 14 25 145b0d
2 14 25 145b0d
3 14 25 145b0d
4 14 25 175b0d
5 14 25 205b0d
6 14 25 345b0d
7 14 25 315b0d
8 14 25 2b5b0d
9 14 25 245b0d
10 14 25 1d5b0d
11 14 25 1c5b0d
15 14 25 295b0d
0 15 25 165b0d
1 15 25 145b0d
2 15 25 145b0d
3 15 25 145b0d
4 15 25 195b0d
5 15 25 1e5b0d
6 15 25 245b0d
7 15 25 255b0d
8 15 25 235b0d
9 15 25 1f5b0d
10 15 25 1a5b0d
11 15 25 1a5b0d
14 15 25 255b0d
15 15 25 255b0d
0 8 26 145b0d
1 8 26 145b0d
2 8 26 145b0d
3 8 26 155b0d
4 8 26 155b0d
0 9 26 135b0d
1 9 26 145b0d
2 9 26 145b0d
3 9 26 145b0d
4 9 26 145b0d
5 9 26 1d5b0e
0 10 26 145b0d
1 10 26 145b0d
2 10 26 155b0d
3 10 26 155b0d
4 10 26 165b0d
5 10 26 285d11
6 10 26 315d13
7 10 26 1d5b0d
0 11 26 175b0d
1 11 26 145b0d
2 11 26 145b0d
3 11 26 135b0d
4 11 26 135b0d
5 11 26 135b0d
6 11 26 135b0d
7 11 26 2a5c11
8 11 26 275b0e
10 11 26 1e5b0d
0 12 26 195b0d
1 12 26 145b0d
2 12 26 145b0d
3 12 26 135b0d
4 12 26 135b0d
5 12 26 135b0d
6 12 26 145b0d
7 12 26 1e5b0d
8 12 26 295b0e
9 12 26 1d5b0d
10 12 26 1b5b0d
11 12 26 1e5b0d
0 13 26 165b0d
1 13 26 145b0d
2 13 26 145b0d
3 13 26 145b0d
4 13 26 145b0d
5 13 26 155b0d
6 13 26 1b5b0d
7 13 26 205b0d
8 13 26 1d5b0d
9 13 26 1e5b0d
10 13 26 1e5b0d
11 13 26 1f5b0d
12 13 26 205b0d
13 13 26 295b0d
14 13 26 2b5b0d
15 13 26 1e5b0d
0 14 26 145b0d
1 14 26 145b0d
2 14 26 145b0d
3 14 26 145b0d
4 14 26 175b0d
5 14 26 205b0d
6 14 26 235b0d
7 14 26 1d5b0d
8 14 26 195b0d
9 14 26 1c5b0d
10 14 26 1d5b0d
11 14 26 1e5b0d
12 14 26 215b0d
13 14 26 275b0d
14 14 26 235b0d
15 14 26 1e5b0d
0 15 26 155b0d
1 15 26 145b0d
2 15 26 145b0d
3 15 26 155b0d
4 15 26 175b0d
5 15 26 1b5b0d
6 15 26 1a5b0d
7 15 26 175b0d
8 15 26 175b0d
9 15 26 1a5b0d
10 15 26 1d5b0d
11 15 26 1d5b0d
12 15 26 215b0d
13 15 26 215b0d
14 15 26 205b0d
15 15 26 1a5b0d
2 8 27 145b0d
4 8 27 145b0d
0 9 27 135b0d
1 9 27 145b0d
2 9 27 135b0d
3 9 27 135b0d
4 9 27 135b0d
5 9 27 135b0d
8 9 27 2b5b0d
0 10 27 165b0d
1 10 27 145b0d
2 10 27 145b0d
3 10 27 135b0d
4 10 27 155b0d
5 10 27 195b0e
6 10 27 215b0f
7 10 27 275b0d
8 10 27 2b5b0d
9 10 27 2c5b0d
10 10 27 2c5b0d
11 10 27 265b0d
0 11 27 145b0d
1 11 27 145b0d
2 11 27 145b0d
3 11 27 135b0d
4 11 27 135b0d
5 11 27 135b0d
6 11 27 255c11
7 11 27 225b0d
8 11 27 295b0d
9 11 27 275b0d
10 11 27 255b0d
11 11 27 295b0d
12 11 27 2f5b0d
0 12 27 145b0d
1 12 27 145b0d
2 12 27 145b0d
3 12 27 145b0d
4 12 27 145b0d
5 12 27 145b0d
6 12 27 175b0d
7 12 27 195b0d
8 12 27 1d5b0d
9 12 27 215b0d
10 12 27 215b0d
11 12 27 245b0d
12 12 27 265b0d
13 12 27 245b0d
15 12 27 145b0d
0 13 27 145b0d
1 13 27 145b0d
2 13 27 145b0d
3 13 27 135b0d
4 13 27 165b0d
5 13 27 175b0d
6 13 27 155b0d
7 13 27 165b0d
8 13 27 175b0d
9 13 27 205b0d
10 13 27 1f5b0d
11 13 27 1e5b0d
12 13 27 215b0d
13 13 27 225b0d
14 13 27 1f5b0d
15 13 27 155b0d
0 14 27 145b0d
1 14 27 145b0d
2 14 27 145b0d
3 14 27 135b0d
4 14 27 175b0d
5 14 27 185b0d
6 14 27 135b0d
7 14 27 145b0d
8 14 27 195b0d
9 14 27 1e5b0d
10 14 27 1d5b0d
11 14 27 1b5b0d
12 14 27 1e5b0d
13 14 27 1f5b0d
14 14 27 1a5b0d
15 14 27 145b0d
0 15 27 145b0d
1 15 27 145b0d
2 15 27 145b0d
3 15 27 135b0d
4 15 27 155b0d
5 15 27 145b0d
6 15 27 135b0d
7 15 27 135b0d
8 15 27 1b5b0d
9 15 27 1d5b0d
10 15 27 1a5b0d
11 15 27 1a5b0d
12 15 27 1c5b0d
13 15 27 1a5b0d
14 15 27 145b0d
15 15 27 145b0d
14 2 28 1e5b0d
13 3 28 1e5b0d
14 3 28 1e5b0d
14 4 28 1e5b0d
2 9 28 135b0d
3 9 28 135b0d
4 9 28 135b0d
8 9 28 245b0d
15 9 28 185b0d
1 10 28 135b0d
2 10 28 135b0d
3 10 28 135b0d
4 10 28 135b0d
5 10 28 135b0d
6 10 28 1c5b0d
7 10 28 275b0d
8 10 28 225b0d
9 10 28 1f5b0d
10 10 28 235b0d
11 10 28 1d5b0d
15 10 28 145b0d
0 11 28 135b0d
1 11 28 135b0d
2 11 28 145b0d
3 11 28 135b0d
4 11 28 135b0d
5 11 28 165b0d
6 11 28 1c5b0d
7 11 28 1e5b0d
8 11 28 1a5b0d
9 11 28 1c5b0d
10 11 28 215b0d
11 11 28 1f5b0d
12 11 28 1e5b0d
13 11 28 195b0d
14 11 28 175b0d
15 11 28 145b0d
0 12 28 145b0d
1 12 28 145b0d
2 12 28 145b0d
3 12 28 155b0d
4 12 28 165b0d
5 12 28 175b0d
6 12 28 165b0d
7 12 28 165b0d
8 12 28 165b0d
9 12 28 185b0d
10 12 28 1c5b0d
11 12 28 1e5b0d
12 12 28 1a5b0d
13 12 28 185b0d
14 12 28 155b0d
15 12 28 145b0d
0 13 28 145b0d
1 13 28 145b0d
2 13 28 135b0d
3 13 28 155b0d
4 13 28 195b0d
5 13 28 175b0d
6 13 28 145b0d
7 13 28 145b0d
8 13 28 165b0d
9 13 28 185b0d
10 13 28 195b0d
11 13 28 165b0d
12 13 28 155b0d
13 13 28 175b0d
14 13 28 155b0d
15 13 28 145b0d
0 14 28 145b0d
1 14 28 135b0d
2 14 28 135b0d
3 14 28 145b0d
4 14 28 175b0d
5 14 28 165b0d
6 14 28 135b0d
7 14 28 145b0d
8 14 28 145b0d
9 14 28 185b0d
10 14 28 165b0d
11 14 28 155b0d
12 14 28 145b0d
13 14 28 165b0d
14 14 28 145b0d
15 14 28 145b0d
0 15 28 135b0d
