# Goxel 0.7.1
# One line per voxel
# X Y Z RRGGBB
28 16 13 839aa9
15 17 13 839aa9
16 17 13 839aa9
17 17 13 839aa9
18 17 13 839aa9
19 17 13 839aa9
20 17 13 839aa9
21 17 13 839aa9
22 17 13 839aa9
23 17 13 839aa9
24 17 13 839aa9
25 17 13 839aa9
26 17 13 839aa9
27 17 13 788d99
28 17 13 839aa9
15 18 13 839aa9
16 18 13 839aa9
17 18 13 839aa9
18 18 13 839aa9
19 18 13 839aa9
20 18 13 839aa9
21 18 13 839aa9
22 18 13 839aa9
23 18 13 839aa9
24 18 13 839aa9
25 18 13 839aa9
26 18 13 839aa9
27 18 13 788d99
28 18 13 839aa9
15 19 13 839aa9
16 19 13 839aa9
17 19 13 839aa9
18 19 13 839aa9
19 19 13 839aa9
20 19 13 839aa9
21 19 13 839aa9
22 19 13 839aa9
23 19 13 839aa9
24 19 13 839aa9
25 19 13 839aa9
26 19 13 839aa9
27 19 13 788d99
28 19 13 839aa9
15 20 13 839aa9
16 20 13 839aa9
17 20 13 839aa9
18 20 13 839aa9
19 20 13 839aa9
20 20 13 839aa9
21 20 13 839aa9
22 20 13 839aa9
23 20 13 839aa9
24 20 13 839aa9
25 20 13 839aa9
26 20 13 839aa9
27 20 13 788d99
28 20 13 839aa9
15 21 13 839aa9
16 21 13 839aa9
17 21 13 839aa9
18 21 13 839aa9
19 21 13 839aa9
20 21 13 839aa9
21 21 13 839aa9
22 21 13 839aa9
23 21 13 839aa9
24 21 13 839aa9
25 21 13 839aa9
26 21 13 839aa9
27 21 13 788d99
28 21 13 839aa9
15 22 13 839aa9
16 22 13 839aa9
17 22 13 839aa9
18 22 13 839aa9
19 22 13 839aa9
20 22 13 839aa9
21 22 13 839aa9
22 22 13 839aa9
23 22 13 839aa9
24 22 13 839aa9
25 22 13 839aa9
26 22 13 839aa9
27 22 13 788d99
28 22 13 839aa9
15 23 13 839aa9
16 23 13 839aa9
17 23 13 839aa9
18 23 13 839aa9
19 23 13 839aa9
20 23 13 839aa9
21 23 13 839aa9
22 23 13 839aa9
23 23 13 839aa9
24 23 13 839aa9
25 23 13 839aa9
26 23 13 839aa9
27 23 13 788d99
28 23 13 839aa9
15 24 13 839aa9
16 24 13 839aa9
17 24 13 839aa9
18 24 13 839aa9
19 24 13 839aa9
20 24 13 839aa9
21 24 13 839aa9
22 24 13 839aa9
23 24 13 839aa9
24 24 13 839aa9
25 24 13 839aa9
26 24 13 839aa9
27 24 13 788d99
28 24 13 839aa9
15 25 13 839aa9
16 25 13 839aa9
17 25 13 839aa9
18 25 13 839aa9
19 25 13 839aa9
20 25 13 839aa9
21 25 13 839aa9
22 25 13 839aa9
23 25 13 839aa9
24 25 13 839aa9
25 25 13 839aa9
26 25 13 839aa9
27 25 13 788d99
28 25 13 839aa9
15 26 13 839aa9
16 26 13 839aa9
17 26 13 839aa9
18 26 13 839aa9
19 26 13 839aa9
20 26 13 839aa9
21 26 13 839aa9
22 26 13 839aa9
23 26 13 839aa9
24 26 13 839aa9
25 26 13 839aa9
26 26 13 839aa9
27 26 13 788d99
28 26 13 839aa9
15 27 13 839aa9
16 27 13 839aa9
17 27 13 839aa9
18 27 13 839aa9
19 27 13 839aa9
20 27 13 839aa9
21 27 13 839aa9
22 27 13 839aa9
23 27 13 839aa9
24 27 13 839aa9
25 27 13 839aa9
26 27 13 839aa9
27 27 13 839aa9
28 27 13 839aa9
27 28 13 839aa9
28 28 13 839aa9
15 15 14 839aa9
16 15 14 839aa9
17 15 14 839aa9
18 15 14 839aa9
19 15 14 839aa9
20 15 14 839aa9
21 15 14 839aa9
22 15 14 839aa9
23 15 14 839aa9
24 15 14 839aa9
25 15 14 839aa9
26 15 14 839aa9
27 15 14 788d99
28 15 14 839aa9
15 16 14 839aa9
16 16 14 839aa9
17 16 14 839aa9
18 16 14 839aa9
19 16 14 839aa9
20 16 14 839aa9
21 16 14 839aa9
22 16 14 839aa9
23 16 14 839aa9
24 16 14 839aa9
25 16 14 839aa9
26 16 14 839aa9
27 16 14 788d99
28 16 14 839aa9
15 17 14 839aa9
16 17 14 839aa9
17 17 14 839aa9
18 17 14 839aa9
19 17 14 839aa9
20 17 14 839aa9
21 17 14 839aa9
22 17 14 839aa9
23 17 14 839aa9
24 17 14 839aa9
25 17 14 839aa9
26 17 14 839aa9
27 17 14 788d99
28 17 14 839aa9
15 18 14 839aa9
16 18 14 839aa9
17 18 14 839aa9
18 18 14 839aa9
19 18 14 839aa9
20 18 14 839aa9
21 18 14 839aa9
22 18 14 839aa9
23 18 14 839aa9
24 18 14 839aa9
25 18 14 839aa9
26 18 14 839aa9
27 18 14 788d99
28 18 14 839aa9
15 19 14 839aa9
16 19 14 839aa9
17 19 14 839aa9
18 19 14 839aa9
19 19 14 839aa9
20 19 14 839aa9
21 19 14 839aa9
22 19 14 839aa9
23 19 14 839aa9
24 19 14 839aa9
25 19 14 839aa9
26 19 14 839aa9
27 19 14 788d99
28 19 14 839aa9
15 20 14 839aa9
16 20 14 839aa9
17 20 14 839aa9
18 20 14 839aa9
19 20 14 839aa9
20 20 14 839aa9
21 20 14 839aa9
22 20 14 839aa9
23 20 14 839aa9
24 20 14 839aa9
25 20 14 839aa9
26 20 14 839aa9
27 20 14 96b0bf
28 20 14 96b0bf
15 21 14 839aa9
16 21 14 839aa9
17 21 14 839aa9
18 21 14 839aa9
19 21 14 839aa9
20 21 14 839aa9
21 21 14 839aa9
22 21 14 839aa9
23 21 14 839aa9
24 21 14 839aa9
25 21 14 839aa9
26 21 14 839aa9
27 21 14 96b0bf
28 21 14 96b0bf
15 22 14 839aa9
16 22 14 839aa9
17 22 14 839aa9
18 22 14 839aa9
19 22 14 839aa9
20 22 14 839aa9
21 22 14 839aa9
22 22 14 839aa9
23 22 14 839aa9
24 22 14 839aa9
25 22 14 839aa9
26 22 14 839aa9
27 22 14 96b0bf
28 22 14 96b0bf
15 23 14 839aa9
16 23 14 839aa9
17 23 14 839aa9
18 23 14 839aa9
19 23 14 839aa9
20 23 14 839aa9
21 23 14 839aa9
22 23 14 839aa9
23 23 14 839aa9
24 23 14 839aa9
25 23 14 839aa9
26 23 14 839aa9
27 23 14 96b0bf
28 23 14 96b0bf
15 24 14 839aa9
16 24 14 839aa9
17 24 14 839aa9
18 24 14 839aa9
19 24 14 839aa9
20 24 14 839aa9
21 24 14 839aa9
22 24 14 839aa9
23 24 14 839aa9
24 24 14 839aa9
25 24 14 839aa9
26 24 14 839aa9
27 24 14 96b0bf
28 24 14 96b0bf
15 25 14 839aa9
16 25 14 839aa9
17 25 14 839aa9
18 25 14 839aa9
19 25 14 839aa9
20 25 14 839aa9
21 25 14 839aa9
22 25 14 839aa9
23 25 14 839aa9
24 25 14 839aa9
25 25 14 839aa9
26 25 14 839aa9
27 25 14 96b0bf
28 25 14 96b0bf
15 26 14 839aa9
16 26 14 839aa9
17 26 14 839aa9
18 26 14 839aa9
19 26 14 839aa9
20 26 14 839aa9
21 26 14 839aa9
22 26 14 839aa9
23 26 14 839aa9
24 26 14 839aa9
25 26 14 839aa9
26 26 14 839aa9
27 26 14 96b0bf
28 26 14 96b0bf
15 27 14 839aa9
16 27 14 839aa9
17 27 14 839aa9
18 27 14 839aa9
19 27 14 839aa9
20 27 14 839aa9
21 27 14 839aa9
22 27 14 839aa9
23 27 14 839aa9
24 27 14 839aa9
25 27 14 839aa9
26 27 14 839aa9
27 27 14 96b0bf
28 27 14 96b0bf
27 28 14 96b0bf
28 28 14 96b0bf
15 15 15 839aa9
16 15 15 839aa9
17 15 15 839aa9
18 15 15 839aa9
19 15 15 839aa9
20 15 15 839aa9
21 15 15 839aa9
22 15 15 839aa9
23 15 15 839aa9
24 15 15 839aa9
25 15 15 839aa9
26 15 15 839aa9
27 15 15 96b0bf
28 15 15 96b0bf
15 16 15 839aa9
16 16 15 839aa9
17 16 15 839aa9
18 16 15 839aa9
19 16 15 839aa9
20 16 15 839aa9
21 16 15 839aa9
22 16 15 839aa9
23 16 15 839aa9
24 16 15 839aa9
25 16 15 839aa9
26 16 15 839aa9
27 16 15 96b0bf
28 16 15 96b0bf
15 17 15 839aa9
16 17 15 839aa9
17 17 15 839aa9
18 17 15 839aa9
19 17 15 839aa9
20 17 15 839aa9
21 17 15 839aa9
22 17 15 839aa9
23 17 15 839aa9
24 17 15 839aa9
25 17 15 839aa9
26 17 15 839aa9
27 17 15 96b0bf
28 17 15 96b0bf
15 18 15 839aa9
16 18 15 839aa9
17 18 15 839aa9
18 18 15 839aa9
19 18 15 839aa9
20 18 15 839aa9
21 18 15 839aa9
22 18 15 839aa9
23 18 15 839aa9
24 18 15 839aa9
25 18 15 839aa9
26 18 15 839aa9
27 18 15 96b0bf
28 18 15 96b0bf
15 19 15 839aa9
16 19 15 839aa9
17 19 15 839aa9
18 19 15 839aa9
19 19 15 839aa9
20 19 15 839aa9
21 19 15 839aa9
22 19 15 839aa9
23 19 15 839aa9
24 19 15 839aa9
25 19 15 839aa9
26 19 15 839aa9
27 19 15 96b0bf
28 19 15 96b0bf
15 20 15 839aa9
16 20 15 839aa9
17 20 15 839aa9
18 20 15 839aa9
19 20 15 839aa9
20 20 15 839aa9
21 20 15 839aa9
22 20 15 839aa9
23 20 15 839aa9
24 20 15 839aa9
25 20 15 839aa9
26 20 15 839aa9
27 20 15 96b0bf
28 20 15 96b0bf
15 21 15 839aa9
16 21 15 839aa9
17 21 15 839aa9
18 21 15 839aa9
19 21 15 839aa9
20 21 15 839aa9
21 21 15 839aa9
22 21 15 839aa9
23 21 15 839aa9
24 21 15 839aa9
25 21 15 839aa9
26 21 15 839aa9
27 21 15 96b0bf
28 21 15 96b0bf
15 22 15 839aa9
16 22 15 839aa9
17 22 15 839aa9
18 22 15 839aa9
19 22 15 839aa9
20 22 15 839aa9
21 22 15 839aa9
22 22 15 839aa9
23 22 15 839aa9
24 22 15 839aa9
25 22 15 839aa9
26 22 15 839aa9
27 22 15 96b0bf
28 22 15 96b0bf
15 23 15 839aa9
16 23 15 839aa9
17 23 15 839aa9
18 23 15 839aa9
19 23 15 839aa9
20 23 15 839aa9
21 23 15 839aa9
22 23 15 839aa9
23 23 15 839aa9
24 23 15 839aa9
25 23 15 839aa9
26 23 15 839aa9
27 23 15 96b0bf
28 23 15 96b0bf
15 24 15 839aa9
16 24 15 839aa9
17 24 15 839aa9
18 24 15 839aa9
19 24 15 839aa9
20 24 15 839aa9
21 24 15 839aa9
22 24 15 839aa9
23 24 15 839aa9
24 24 15 839aa9
25 24 15 839aa9
26 24 15 839aa9
27 24 15 96b0bf
28 24 15 96b0bf
15 25 15 839aa9
16 25 15 839aa9
17 25 15 839aa9
18 25 15 839aa9
19 25 15 839aa9
20 25 15 839aa9
21 25 15 839aa9
22 25 15 839aa9
23 25 15 839aa9
24 25 15 839aa9
25 25 15 839aa9
26 25 15 839aa9
27 25 15 96b0bf
28 25 15 96b0bf
15 26 15 839aa9
16 26 15 839aa9
17 26 15 839aa9
18 26 15 839aa9
19 26 15 839aa9
20 26 15 839aa9
21 26 15 839aa9
22 26 15 839aa9
23 26 15 839aa9
24 26 15 839aa9
25 26 15 839aa9
26 26 15 839aa9
27 26 15 96b0bf
28 26 15 96b0bf
15 27 15 839aa9
16 27 15 839aa9
17 27 15 839aa9
18 27 15 839aa9
19 27 15 839aa9
20 27 15 839aa9
21 27 15 839aa9
22 27 15 839aa9
23 27 15 839aa9
24 27 15 839aa9
25 27 15 839aa9
26 27 15 839aa9
27 27 15 96b0bf
28 27 15 96b0bf
27 28 15 96b0bf
28 28 15 96b0bf
15 15 16 839aa9
16 15 16 839aa9
17 15 16 839aa9
18 15 16 839aa9
19 15 16 839aa9
20 15 16 839aa9
21 15 16 839aa9
22 15 16 839aa9
23 15 16 839aa9
24 15 16 839aa9
25 15 16 839aa9
26 15 16 839aa9
15 16 16 839aa9
16 16 16 839aa9
17 16 16 839aa9
18 16 16 839aa9
19 16 16 839aa9
20 16 16 839aa9
21 16 16 839aa9
22 16 16 839aa9
23 16 16 839aa9
24 16 16 839aa9
25 16 16 839aa9
26 16 16 839aa9
15 17 16 839aa9
16 17 16 839aa9
17 17 16 839aa9
18 17 16 839aa9
19 17 16 839aa9
20 17 16 839aa9
21 17 16 839aa9
22 17 16 839aa9
23 17 16 839aa9
24 17 16 839aa9
25 17 16 839aa9
26 17 16 839aa9
15 18 16 839aa9
16 18 16 839aa9
17 18 16 839aa9
18 18 16 839aa9
19 18 16 839aa9
20 18 16 839aa9
21 18 16 839aa9
22 18 16 839aa9
23 18 16 839aa9
24 18 16 839aa9
25 18 16 839aa9
26 18 16 839aa9
15 19 16 839aa9
16 19 16 839aa9
17 19 16 839aa9
18 19 16 839aa9
19 19 16 839aa9
20 19 16 839aa9
21 19 16 839aa9
22 19 16 839aa9
23 19 16 839aa9
24 19 16 839aa9
25 19 16 839aa9
26 19 16 839aa9
15 20 16 839aa9
16 20 16 839aa9
17 20 16 839aa9
18 20 16 839aa9
19 20 16 839aa9
20 20 16 839aa9
21 20 16 839aa9
22 20 16 839aa9
23 20 16 839aa9
24 20 16 839aa9
25 20 16 839aa9
26 20 16 839aa9
15 21 16 839aa9
16 21 16 839aa9
17 21 16 839aa9
18 21 16 839aa9
19 21 16 839aa9
20 21 16 839aa9
21 21 16 839aa9
22 21 16 839aa9
23 21 16 839aa9
24 21 16 839aa9
25 21 16 839aa9
26 21 16 839aa9
15 22 16 839aa9
16 22 16 839aa9
17 22 16 839aa9
18 22 16 839aa9
19 22 16 839aa9
20 22 16 839aa9
21 22 16 839aa9
22 22 16 839aa9
23 22 16 839aa9
24 22 16 839aa9
25 22 16 839aa9
26 22 16 839aa9
15 23 16 839aa9
16 23 16 839aa9
17 23 16 839aa9
18 23 16 839aa9
19 23 16 839aa9
20 23 16 839aa9
21 23 16 839aa9
22 23 16 839aa9
23 23 16 839aa9
24 23 16 839aa9
25 23 16 839aa9
26 23 16 839aa9
15 24 16 839aa9
16 24 16 839aa9
17 24 16 839aa9
18 24 16 839aa9
19 24 16 839aa9
20 24 16 839aa9
21 24 16 839aa9
22 24 16 839aa9
23 24 16 839aa9
24 24 16 839aa9
25 24 16 839aa9
26 24 16 839aa9
15 25 16 839aa9
16 25 16 839aa9
17 25 16 839aa9
18 25 16 839aa9
19 25 16 839aa9
20 25 16 839aa9
21 25 16 839aa9
22 25 16 839aa9
23 25 16 839aa9
24 25 16 839aa9
25 25 16 839aa9
26 25 16 839aa9
15 26 16 839aa9
16 26 16 839aa9
17 26 16 839aa9
18 26 16 839aa9
19 26 16 839aa9
20 26 16 839aa9
21 26 16 839aa9
22 26 16 839aa9
23 26 16 839aa9
24 26 16 839aa9
25 26 16 839aa9
26 26 16 839aa9
15 27 16 839aa9
16 27 16 839aa9
17 27 16 839aa9
18 27 16 839aa9
19 27 16 839aa9
20 27 16 839aa9
21 27 16 839aa9
22 27 16 839aa9
23 27 16 839aa9
24 27 16 839aa9
25 27 16 839aa9
26 27 16 839aa9
15 15 17 839aa9
16 15 17 839aa9
17 15 17 839aa9
18 15 17 839aa9
19 15 17 839aa9
20 15 17 839aa9
21 15 17 839aa9
22 15 17 839aa9
23 15 17 839aa9
24 15 17 839aa9
25 15 17 839aa9
26 15 17 839aa9
15 16 17 839aa9
16 16 17 839aa9
17 16 17 839aa9
18 16 17 839aa9
19 16 17 839aa9
20 16 17 839aa9
21 16 17 839aa9
22 16 17 839aa9
23 16 17 839aa9
24 16 17 839aa9
25 16 17 839aa9
26 16 17 839aa9
15 17 17 839aa9
16 17 17 839aa9
17 17 17 839aa9
18 17 17 839aa9
19 17 17 839aa9
20 17 17 839aa9
21 17 17 839aa9
22 17 17 839aa9
23 17 17 839aa9
24 17 17 839aa9
25 17 17 839aa9
26 17 17 839aa9
15 18 17 839aa9
16 18 17 839aa9
17 18 17 839aa9
18 18 17 839aa9
19 18 17 839aa9
20 18 17 839aa9
21 18 17 839aa9
22 18 17 839aa9
23 18 17 839aa9
24 18 17 839aa9
25 18 17 839aa9
26 18 17 839aa9
15 19 17 839aa9
16 19 17 839aa9
17 19 17 839aa9
18 19 17 839aa9
19 19 17 839aa9
20 19 17 839aa9
21 19 17 839aa9
22 19 17 839aa9
23 19 17 839aa9
24 19 17 839aa9
25 19 17 839aa9
26 19 17 839aa9
15 20 17 839aa9
16 20 17 839aa9
17 20 17 839aa9
18 20 17 839aa9
19 20 17 839aa9
20 20 17 839aa9
21 20 17 839aa9
22 20 17 839aa9
23 20 17 839aa9
24 20 17 839aa9
25 20 17 839aa9
26 20 17 839aa9
15 21 17 839aa9
16 21 17 839aa9
17 21 17 839aa9
18 21 17 839aa9
19 21 17 839aa9
20 21 17 839aa9
21 21 17 839aa9
22 21 17 839aa9
23 21 17 839aa9
24 21 17 839aa9
25 21 17 839aa9
26 21 17 839aa9
15 22 17 839aa9
16 22 17 839aa9
17 22 17 839aa9
18 22 17 839aa9
19 22 17 839aa9
20 22 17 839aa9
21 22 17 839aa9
22 22 17 839aa9
23 22 17 839aa9
24 22 17 839aa9
25 22 17 839aa9
26 22 17 839aa9
15 23 17 839aa9
16 23 17 839aa9
17 23 17 839aa9
18 23 17 839aa9
19 23 17 839aa9
20 23 17 839aa9
21 23 17 839aa9
22 23 17 839aa9
23 23 17 839aa9
24 23 17 839aa9
25 23 17 839aa9
26 23 17 839aa9
15 24 17 839aa9
16 24 17 839aa9
17 24 17 839aa9
18 24 17 839aa9
19 24 17 839aa9
20 24 17 839aa9
21 24 17 839aa9
22 24 17 839aa9
23 24 17 839aa9
24 24 17 839aa9
25 24 17 839aa9
26 24 17 839aa9
15 25 17 839aa9
16 25 17 839aa9
17 25 17 839aa9
18 25 17 839aa9
19 25 17 839aa9
20 25 17 839aa9
21 25 17 839aa9
22 25 17 839aa9
23 25 17 839aa9
24 25 17 839aa9
25 25 17 839aa9
26 25 17 839aa9
15 26 17 839aa9
16 26 17 839aa9
17 26 17 839aa9
18 26 17 839aa9
19 26 17 839aa9
20 26 17 839aa9
21 26 17 839aa9
22 26 17 839aa9
23 26 17 839aa9
24 26 17 839aa9
25 26 17 839aa9
26 26 17 839aa9
15 27 17 839aa9
16 27 17 839aa9
17 27 17 839aa9
18 27 17 839aa9
19 27 17 839aa9
20 27 17 839aa9
21 27 17 839aa9
22 27 17 839aa9
23 27 17 839aa9
24 27 17 839aa9
25 27 17 839aa9
26 27 17 839aa9
15 15 18 839aa9
16 15 18 839aa9
17 15 18 839aa9
18 15 18 839aa9
19 15 18 839aa9
20 15 18 839aa9
21 15 18 839aa9
22 15 18 839aa9
23 15 18 839aa9
24 15 18 839aa9
25 15 18 839aa9
26 15 18 839aa9
15 16 18 839aa9
16 16 18 839aa9
17 16 18 839aa9
18 16 18 839aa9
19 16 18 839aa9
20 16 18 839aa9
21 16 18 839aa9
22 16 18 839aa9
23 16 18 839aa9
24 16 18 839aa9
25 16 18 839aa9
26 16 18 839aa9
15 17 18 839aa9
16 17 18 839aa9
17 17 18 839aa9
18 17 18 839aa9
19 17 18 839aa9
20 17 18 839aa9
21 17 18 839aa9
22 17 18 839aa9
23 17 18 839aa9
24 17 18 839aa9
25 17 18 839aa9
26 17 18 839aa9
15 18 18 839aa9
16 18 18 839aa9
17 18 18 839aa9
18 18 18 839aa9
19 18 18 839aa9
20 18 18 839aa9
21 18 18 839aa9
22 18 18 839aa9
23 18 18 839aa9
24 18 18 839aa9
25 18 18 839aa9
26 18 18 839aa9
15 19 18 839aa9
16 19 18 839aa9
17 19 18 839aa9
18 19 18 839aa9
19 19 18 839aa9
20 19 18 839aa9
21 19 18 839aa9
22 19 18 839aa9
23 19 18 839aa9
24 19 18 839aa9
25 19 18 839aa9
26 19 18 839aa9
15 20 18 839aa9
16 20 18 839aa9
17 20 18 839aa9
18 20 18 839aa9
19 20 18 839aa9
20 20 18 839aa9
21 20 18 839aa9
22 20 18 839aa9
23 20 18 839aa9
24 20 18 839aa9
25 20 18 839aa9
26 20 18 839aa9
15 21 18 839aa9
16 21 18 839aa9
17 21 18 839aa9
18 21 18 839aa9
19 21 18 839aa9
20 21 18 839aa9
21 21 18 839aa9
22 21 18 839aa9
23 21 18 839aa9
24 21 18 839aa9
25 21 18 839aa9
26 21 18 839aa9
15 22 18 839aa9
16 22 18 839aa9
17 22 18 839aa9
18 22 18 839aa9
19 22 18 839aa9
20 22 18 839aa9
21 22 18 839aa9
22 22 18 839aa9
23 22 18 839aa9
24 22 18 839aa9
25 22 18 839aa9
26 22 18 839aa9
15 23 18 839aa9
16 23 18 839aa9
17 23 18 839aa9
18 23 18 839aa9
19 23 18 839aa9
20 23 18 839aa9
21 23 18 839aa9
22 23 18 839aa9
23 23 18 839aa9
24 23 18 839aa9
25 23 18 839aa9
26 23 18 839aa9
15 24 18 839aa9
16 24 18 839aa9
17 24 18 839aa9
18 24 18 839aa9
19 24 18 839aa9
20 24 18 839aa9
21 24 18 839aa9
22 24 18 839aa9
23 24 18 839aa9
24 24 18 839aa9
25 24 18 839aa9
26 24 18 839aa9
15 25 18 839aa9
16 25 18 839aa9
17 25 18 839aa9
18 25 18 839aa9
19 25 18 839aa9
20 25 18 839aa9
21 25 18 839aa9
22 25 18 839aa9
23 25 18 839aa9
24 25 18 839aa9
25 25 18 839aa9
26 25 18 839aa9
15 26 18 839aa9
16 26 18 839aa9
17 26 18 839aa9
18 26 18 839aa9
19 26 18 839aa9
20 26 18 839aa9
21 26 18 839aa9
22 26 18 839aa9
23 26 18 839aa9
24 26 18 839aa9
25 26 18 839aa9
26 26 18 839aa9
15 27 18 839aa9
16 27 18 839aa9
17 27 18 839aa9
18 27 18 839aa9
19 27 18 839aa9
20 27 18 839aa9
21 27 18 839aa9
22 27 18 839aa9
23 27 18 839aa9
24 27 18 839aa9
25 27 18 839aa9
26 27 18 839aa9
15 15 19 839aa9
16 15 19 839aa9
17 15 19 839aa9
18 15 19 839aa9
19 15 19 839aa9
20 15 19 839aa9
21 15 19 839aa9
22 15 19 839aa9
23 15 19 839aa9
24 15 19 839aa9
25 15 19 839aa9
26 15 19 839aa9
15 16 19 839aa9
16 16 19 839aa9
17 16 19 839aa9
18 16 19 839aa9
19 16 19 839aa9
20 16 19 839aa9
21 16 19 839aa9
22 16 19 839aa9
23 16 19 839aa9
24 16 19 839aa9
25 16 19 839aa9
26 16 19 839aa9
15 17 19 839aa9
16 17 19 839aa9
17 17 19 839aa9
18 17 19 839aa9
19 17 19 839aa9
20 17 19 839aa9
21 17 19 839aa9
22 17 19 839aa9
23 17 19 839aa9
24 17 19 839aa9
25 17 19 839aa9
26 17 19 839aa9
15 18 19 839aa9
16 18 19 839aa9
17 18 19 839aa9
18 18 19 839aa9
19 18 19 839aa9
20 18 19 839aa9
21 18 19 839aa9
22 18 19 839aa9
23 18 19 839aa9
24 18 19 839aa9
25 18 19 839aa9
26 18 19 839aa9
15 19 19 839aa9
16 19 19 839aa9
17 19 19 839aa9
18 19 19 839aa9
19 19 19 839aa9
20 19 19 839aa9
21 19 19 839aa9
22 19 19 839aa9
23 19 19 839aa9
24 19 19 839aa9
25 19 19 839aa9
26 19 19 839aa9
15 20 19 839aa9
16 20 19 839aa9
17 20 19 839aa9
18 20 19 839aa9
19 20 19 839aa9
20 20 19 839aa9
21 20 19 839aa9
22 20 19 839aa9
23 20 19 839aa9
24 20 19 839aa9
25 20 19 839aa9
26 20 19 839aa9
15 21 19 839aa9
16 21 19 839aa9
17 21 19 839aa9
18 21 19 839aa9
19 21 19 839aa9
20 21 19 839aa9
21 21 19 839aa9
22 21 19 839aa9
23 21 19 839aa9
24 21 19 839aa9
25 21 19 839aa9
26 21 19 839aa9
15 22 19 839aa9
16 22 19 839aa9
17 22 19 839aa9
18 22 19 839aa9
19 22 19 839aa9
20 22 19 839aa9
21 22 19 839aa9
22 22 19 839aa9
23 22 19 839aa9
24 22 19 839aa9
25 22 19 839aa9
26 22 19 839aa9
15 23 19 839aa9
16 23 19 839aa9
17 23 19 839aa9
18 23 19 839aa9
19 23 19 839aa9
20 23 19 839aa9
21 23 19 839aa9
22 23 19 839aa9
23 23 19 839aa9
24 23 19 839aa9
25 23 19 839aa9
26 23 19 839aa9
15 24 19 839aa9
16 24 19 839aa9
17 24 19 839aa9
18 24 19 839aa9
19 24 19 839aa9
20 24 19 839aa9
21 24 19 839aa9
22 24 19 839aa9
23 24 19 839aa9
24 24 19 839aa9
25 24 19 839aa9
26 24 19 839aa9
15 25 19 839aa9
16 25 19 839aa9
17 25 19 839aa9
18 25 19 839aa9
19 25 19 839aa9
20 25 19 839aa9
21 25 19 839aa9
22 25 19 839aa9
23 25 19 839aa9
24 25 19 839aa9
25 25 19 839aa9
26 25 19 839aa9
15 26 19 839aa9
16 26 19 839aa9
17 26 19 839aa9
18 26 19 839aa9
19 26 19 839aa9
20 26 19 839aa9
21 26 19 839aa9
22 26 19 839aa9
23 26 19 839aa9
24 26 19 839aa9
25 26 19 839aa9
26 26 19 839aa9
15 27 19 839aa9
16 27 19 839aa9
17 27 19 839aa9
18 27 19 839aa9
19 27 19 839aa9
20 27 19 839aa9
21 27 19 839aa9
22 27 19 839aa9
23 27 19 839aa9
24 27 19 839aa9
25 27 19 839aa9
26 27 19 839aa9
15 15 20 839aa9
16 15 20 839aa9
17 15 20 839aa9
18 15 20 839aa9
19 15 20 839aa9
20 15 20 839aa9
21 15 20 839aa9
22 15 20 839aa9
23 15 20 839aa9
24 15 20 839aa9
25 15 20 839aa9
26 15 20 839aa9
15 16 20 839aa9
16 16 20 839aa9
17 16 20 839aa9
18 16 20 839aa9
19 16 20 839aa9
20 16 20 839aa9
21 16 20 839aa9
22 16 20 839aa9
23 16 20 839aa9
24 16 20 839aa9
25 16 20 839aa9
26 16 20 839aa9
15 17 20 839aa9
16 17 20 839aa9
17 17 20 839aa9
18 17 20 839aa9
19 17 20 839aa9
20 17 20 839aa9
21 17 20 839aa9
22 17 20 839aa9
23 17 20 839aa9
24 17 20 839aa9
25 17 20 839aa9
26 17 20 839aa9
15 18 20 839aa9
16 18 20 839aa9
17 18 20 839aa9
18 18 20 839aa9
19 18 20 839aa9
20 18 20 839aa9
21 18 20 839aa9
22 18 20 839aa9
23 18 20 839aa9
24 18 20 839aa9
25 18 20 839aa9
26 18 20 839aa9
15 19 20 839aa9
16 19 20 839aa9
17 19 20 839aa9
18 19 20 839aa9
19 19 20 839aa9
20 19 20 839aa9
21 19 20 839aa9
22 19 20 839aa9
23 19 20 839aa9
24 19 20 839aa9
25 19 20 839aa9
26 19 20 839aa9
15 20 20 839aa9
16 20 20 839aa9
17 20 20 839aa9
18 20 20 839aa9
19 20 20 839aa9
20 20 20 839aa9
21 20 20 839aa9
22 20 20 839aa9
23 20 20 839aa9
24 20 20 839aa9
25 20 20 839aa9
26 20 20 839aa9
15 21 20 839aa9
16 21 20 839aa9
17 21 20 839aa9
18 21 20 839aa9
19 21 20 839aa9
20 21 20 839aa9
21 21 20 839aa9
22 21 20 839aa9
23 21 20 839aa9
24 21 20 839aa9
25 21 20 839aa9
26 21 20 839aa9
15 22 20 839aa9
16 22 20 839aa9
17 22 20 839aa9
18 22 20 839aa9
19 22 20 839aa9
20 22 20 839aa9
21 22 20 839aa9
22 22 20 839aa9
23 22 20 839aa9
24 22 20 839aa9
25 22 20 839aa9
26 22 20 839aa9
15 23 20 839aa9
16 23 20 839aa9
17 23 20 839aa9
18 23 20 839aa9
19 23 20 839aa9
20 23 20 839aa9
21 23 20 839aa9
22 23 20 839aa9
23 23 20 839aa9
24 23 20 839aa9
25 23 20 839aa9
26 23 20 839aa9
15 24 20 839aa9
16 24 20 839aa9
17 24 20 839aa9
18 24 20 839aa9
19 24 20 839aa9
20 24 20 839aa9
21 24 20 839aa9
22 24 20 839aa9
23 24 20 839aa9
